"108","プログラミング教室","Scratch","Mesh遠隔","OK","2018-07-14","Meshによる複数PCのScratch間での交信機能","2018.7.24　キャタピラー模型のScratch＆Meshモデルを確認　　　　　　Host:192.168.1.22（ScratchモデルCataP_host)&lt;br&gt;　　　　　　Join：（ScratchモデルCataP_remote）　SL書(SD)－立ち上げが不安定だが何とか大丈夫&lt;br&gt;　　　　　　Slave側は立ち上げ時は拡張USBで通信＆マウス付き&rarr;その後拡張USB除去し通信USBでOK&lt;br&gt;　　　　　　旗マークでStart　前後進（&uarr;&darr;）＆左右旋回（&larr;&rarr;）とSpace（stop)&lt;br&gt;&lt;br&gt;関連１：Scratch Multiplayer Game&lt;br&gt;関連４：Raspberry Pi向けMESHハブアプリケーション年内配布予定（SONY)&lt;br&gt;関連２：Mesh is a method of having multiple Scratch projects interact, &lt;br&gt;　　　　even if they are on different computers.&lt;br&gt;&lt;br&gt;関連５：Scratch Mesh（日本語）&lt;br&gt;関連６：pdf文書（このpdfと関連３のイラストで略理解できる）&lt;br&gt;　　　　2018.7.15　Address固定化していないRasbianと固定化Rasbianとの間ではMesh通信OKを確認。&lt;br&gt;　　　　PasPi上のScratchではSmallTolkの修正なしでshift＋共有操作のHostMesh JoinMeshで可能。&lt;br&gt;&lt;br&gt;関連３：Scratch Meshイラストpdf"
"109","プログラミング教室","Scratch","遠隔操作","Python","2018-07-13","Scratchの遠隔操作（参考となる情報）2018.7.12","関連１：もやし工房 （ScratchとPythonをつなげて顔認識やメール・Slackを送ったりする話 ）　　　2018.7.12　関連1資料に従ってやって見る。&lt;br&gt;　　　　　　　　 最初の　sudo apt-update　は　sudo apt-get updateの間違い？ &lt;br&gt;　注：sensor名をScratchで作ることはできないが、Python側からs.sensorupdate({&#039;ab&#039; : a})とか&lt;br&gt;　　　sennsor名&#039;ab&#039;とかを一度送ってやるとScratch側に登録される。&lt;br&gt;　　　　テスト send_sensor.py　OK send_broadcast.py　OK　receive_sensor.py　OK&lt;br&gt;　　　　　　　 receive_broadcast.py OK 　receive_multi_val.py　OK　shell_execute.py　OK&lt;br&gt;　　　　　　　&lt;br&gt;&lt;br&gt;　　　MESH networkについては後日理解を深める必要あり。&lt;br&gt;　　　　　&lt;br&gt; &lt;br&gt;関連４：もやし工房ブログ（ScratchでRaspberryPiなど各種）"
"110","プログラミング教室","Scratch","GPIO","OK","2018-07-12","Scratch 1.4でGPIO＆サーボモーター","関連４：【 第4回 】Scratch 1.4のGPIOサーバーなら、Lチカも蛍に！　　　　発見：2018.7.12 RasPiメニュー上のScratch（NuScratch)でGPIO制御ができた。＝資料通り&lt;br&gt;　　　　後半のGPIO17を使ってPWM的なLED点灯が可能なのか&lt;br&gt;        &rarr;初期にconfig17outputpwmを送り、pwmoutを変化させgpio17pwm＆pwmoutを送ることで可能&lt;br&gt;　　　　&rarr;また、それらの遠隔操作も可能となった。　例題：LED_pwm_01で例題保存。&lt;br&gt;&lt;br&gt;　　　　例題２：ＤＣモータの速度制御（前後進と回転速度）をRasPi電子工作書籍（１）P.260の回路と&lt;br&gt;　　　　関連4のPWMモデル（2個のGPIOとモータドライバTA7291P）で確認OK(2018.7.15）&lt;br&gt;　　　　&rarr;Scratchによるキャタピラー模型モデルを作成予定＆MESHによる遠隔制御&lt;br&gt;　　　　　2018.7.24キャタピラーモデルのＭＥＳＨによるhost&rarr;serverの動作確認もOK.&lt;br&gt;&lt;br&gt;2018.7.24　関連２に従ってサーボモータを試し稼働を確認。（PGM:servomotor_pwm01）&lt;br&gt;　　　　　但し、gpio17pwmとpwmoutのロジック中のpwmoutの値と角度など不明だったが、再度の&lt;br&gt;　　　　　調整ではpwmout（330前後で初期位置から1024付近まで90度（以下？）程度移動。&lt;br&gt;　　　　　PWM出力ができるgpio18に変更して試すと、gpio18pwm＆pwmoutにて&lt;br&gt;　　　　　pwmoutが５～1024（付近まで）で９０度移動することを確認&lt;br&gt;　　　　　（但し、位置制御はpwmoutの値に対する移動と振動など不安定？）&lt;br&gt;&lt;br&gt;関連２：【 第22回 】サーボモーターの電源をRaspberry Piとは別にしたら、ちゃんと180&deg;回転した！&lt;br&gt;関連１：【 第21回 】Scratch 1.4でサーボモーターを動かしたときの挙動を確認してみた&lt;br&gt;（関連４：関連1のTopページ）&lt;br&gt;　　　　　"
"111","プログラミング教室","ツール","LibreOffice","","2018-07-11","LibreOffice","関連１：LibreOfficeをインストールしよう&lt;br&gt;関連４：オープンソース&times;クラウドの情報サイト&lt;br&gt;　　　　オープンソースのオフィススイート／LibreOfficeとは&lt;br&gt;&lt;br&gt;関連２：LibreOfficeのダウンロードサイト&lt;br&gt;&lt;br&gt;関連５：libreoffice 使い方&lt;br&gt;関連３：「LibreOffice」活用編マニュアルを公開しました（福岡JA)&lt;br&gt;&lt;br&gt;関連６：LibreOffice関連記事多い（Web関連ソフトに詳しい人のBlog）"
"113","プログラミング教室","Web開発","HTML","Debug","2018-07-06","横取り丸とInetSpy","関連1：横取り丸は、インターネットのホームページを閲覧する時の情報の流れを横取りし、　　　　各種の横取りソフトに情報をバイパスするためのソフトです。&lt;br&gt;関連４：InetSpyは、インターネット閲覧ソフトとHTTPサーバーの間での情報の流れを見るソフトです。&lt;br&gt;&lt;br&gt;関連２：ブラウザがウェブサーバーに送っている情報を表示するウェブページを作ってみよう&lt;br&gt;　　　（HTML/CSS/JavaScript/PHP）"
"114","プログラミング教室","Scratch","漢字フォント","Excel","2018-07-03","漢字など日本語データ出力用のScratchプログラムwith　Excel","NEC_PCのHDD破壊に伴う再度の作り込み&lt;br&gt;１．ベースとなる漢字Fontは再度入手（関連１）&lt;br&gt;２．上記Fontを利用したのは確かだが必要なFontを取り出し、Scratchに読み込ませるMacroが消失&lt;br&gt;　　再度のMacro作成を検討する。&lt;br&gt;　　?Original漢字FontはDec型orHex型のデータだがScratch用に次のTexファイル型のFormtに変換する。&lt;br&gt;　　　漢字、width幅（横16文字）、height長（縦１６文字）､１６&times;１６文字（0&amp;1の文字パターン）&lt;br&gt;３．Scratchへの日本語フォント組込み用Excel VBA復元終了（関連４）&lt;br&gt;　　使い方は以前のものと同じ&lt;br&gt;　　?Reset_Fontsは前回の登録Fontの記録とreset&lt;br&gt;　　?Read_Fontsはカラム２に登録したいFontに対し数字2or5（２：通常、５：小文字用）指定後実行&lt;br&gt;　　　試験手順(1)Excel出力のdata.txtをScratchのnx_Dataに読み込み、Font文字はマニュアル入力&lt;br&gt;　　　　　　　(2)通常登録FontはｇDataへ　小文字登録FontはbDataへ　追加すること。&lt;br&gt;&lt;br&gt;関連２：Excel VBA学習サイト（参考）&lt;br&gt;Sub macro5()&lt;br&gt;    Dim ofn As String&lt;br&gt;    ofn = Application.GetOpenFilename(&quot;ブック, *.xlsx&quot;)&lt;br&gt;    If ofn &lt;&gt; &quot;False&quot; Then&lt;br&gt;        Workbooks.Open (ofn)&lt;br&gt;    Else&lt;br&gt;        MsgBox &quot;キャンセルされました&quot;&lt;br&gt;    End If&lt;br&gt;End Sub&lt;br&gt;&lt;br&gt;txtファイルへの書き出し&lt;br&gt;Dim datFile As String&lt;br&gt;datFile = ActiveWorkbook.Path &amp; &quot;data.txt&quot;&lt;br&gt;Open datFile For Output As #1&lt;br&gt;Dim I As Long&lt;br&gt;I = 1&lt;br&gt;Do While ws.Cells(I, 1).Value &lt;&gt; &quot;&quot;&lt;br&gt;    Print #1, ws.Cells(I, 1).Value&lt;br&gt;    I = I + 1&lt;br&gt;Loop&lt;br&gt;Close #1"
"115","個人事業","方針計画","空白期間","Java","2018-07-02","2018.7.1 NEC_LZ550s故障（HDD復元不可）対策","１．SmartworksDB（2018/3/12以降6/30までの作業内容及び作成データ）紛失　　主にどんな活動を実施したか思い起こす。&lt;br&gt;　?ABCさんRasPi講義（3/1～6/1)　　－－－－－－－－略問題なし&lt;br&gt;　　　　　　1回、2回　及び　第１０回（最終回）ppt有る&lt;br&gt;　　　　　　それ以外の資料は印刷物として残る。&lt;br&gt;　?&rsquo;Auduino及びUSB_IO（追加IOディバイス）に関する情報及び試験結果などの情報&lt;br&gt;　　　&rarr;３月初旬のこのAccessDBにある（問題なし）と関連のMy書籍を辿ればよい&lt;br&gt;&lt;br&gt;　?学習塾の開校準備　　　　　　　　－－－－－－－－問題なし&lt;br&gt;　　　　　HomePage作成とチラシ作成検討　３月～４月&lt;br&gt;　　　　　ラクスルチラシ印刷注文　4/13　&rarr;　チラシ受取　4/20&lt;br&gt;　?Scratchによるイメージ獲得講座（プログラム類）の検討と作成　－－－－かなり問題（再考必要）&lt;br&gt;　　　　　入手資料及びScratch作成プログラム　殆ど消失&lt;br&gt;　　　　　漢字Font作成用Excel VBAは復元（２０１８．０７．０５）&lt;br&gt;　　　　　残るは教材ソフト数種&lt;br&gt;　　　　　　・分数説明と計算　・積分及び微分　・投擲ボール計算　・座標問題　&lt;br&gt;　　　　　　・Scratch学習用プログラム資料（公開ライブラリから探索のもの）&lt;br&gt;　?&rsquo;Scratch教材作成途中で３D描画に関してJavaを使った例題があり一時Javaに取り組むも&lt;br&gt;　　　関連する情報が全くない。&rarr;Webから入ったのを記憶&lt;br&gt;　　　&rarr;3Dモデルを表示するJavaアプレットの作成（関連１）の例題をそのまま実施した。&lt;br&gt;　　　　それに関連してJavaに関するSecurity上でプログラム登録などが必要だった。&lt;br&gt;&lt;br&gt;　?6月後半　Pythonによるサーバ作成学習とPython再考（途中段階）－－－－問題なし（再検討開始）"
"116","プログラミング教室","RaspberryPi","Webアプリ","","2018-07-01","PythonでWebアプリをつくる","関連１：Python: SimpleHTTPServerでWebサーバをたてる　　　　&rarr;関連１に従ってRaspPiをサーバーとしてテストしてOK&lt;br&gt;　　　　　http://192.168.1.22:8000/　　でOK　　&rarr;次に関連４へ&lt;br&gt;関連４：PythonでWebアプリをつくる（ApacheもWebフレームワークもなしで）&lt;br&gt;　　　　&rarr;関連４も１章では関連１と同様。さらにサーバ立ち上げをScript化してもOK&lt;br&gt;　　　　&rarr;２章ではCGIHTTPServerを使っての動的HTMLのtest.py及びnowdate.pyの駆動もOK（2018.7.4）&lt;br&gt;　　　　&rarr;３章&lt;br&gt;　　　&lt;br&gt;関連２：Python3.5のcgiモジュールを使ってページ間で値を受け渡す&lt;br&gt;&lt;br&gt;関連５：Python(1)WSGI:PythonからWSGIアプリでウェブブラウザに結果を出力する&lt;br&gt;　　　　（Web関連ソフトに詳しい人のBlog　参考になりそう）&lt;br&gt;　　　　関連３：WSGIとPythonでスマートなWebアプリケーション開発を&lt;br&gt;　　　　　　　　（WSGI：Web Server Gateway Interface =PEP333）&lt;br&gt;&lt;br&gt;2018.7/11　Srverアプリの理解を深める意味で関連４に対応するPythonソースを解読&lt;br&gt;　　/usr/lib/python2.7/SimpleHTTPServer.py   &hellip;server起動?　SimpleHTTPServer.test()から&lt;br&gt;    /usr/lib/python2.7/BaseHTTPServer.py　&hellip;中?のBaseHTTPServer.test()が呼ばれ、その中で&lt;br&gt;　　　?httpd=ServerClass(server_address,HandlerClass)としてSocketServer.py中にあるObjectの&lt;br&gt;　　　インスタンスか生成され以降?httpd.serve_forever関数でserverへのアクセスを待って答えている。&lt;br&gt;    /usr/lib/python2.7/SocketServer.py　?、?はSocketServer.py上にある。&lt;br&gt;　"
"117","プログラミング教室","教材","RaspberryPi","講座","2018-03-12","第2回目の講座","１．RaspberryPiインストール準備 　　?microsdの準備&lt;br&gt; 　　?RaspberryPi_OS　ダウンロードサイトへ接続　OS(NOOBS)をdownload  &lt;br&gt;２．RaspberryPi立ち上げ&lt;br&gt; 　　?インストール済MicroSDでRaspberryPiを立ち上げ&lt;br&gt; 　　　ディレクトリ＆ファイルの構造概要 　　　Internet接続&lt;br&gt; 　　?Terminalの起動　&rarr;　簡単なUnixコマンド他&lt;br&gt; 　　?Pythonの立ち上げ  &lt;br&gt;３．ラジコン制御へのアプローチ 　　"
"118","プログラミング教室","数物Prog","Webサイト","","2018-03-12","小中高の数学・物理のカリキュラム","関連１：中学校数学学習サイト &lt;br&gt;関連４：中学理科の学習  &lt;br&gt;&lt;br&gt;関連２：高校数学の基本問題 &lt;br&gt;&lt;br&gt;関連５：高校数学なんちな  &lt;br&gt;&lt;br&gt;関連３：高校物理の備忘録 &lt;br&gt;&lt;br&gt;関連６：わかりやすい高校物理の部屋（栄光ゼミナール）"
"119","個人事業","便利道具","","File","2018-03-12","フォルダー内のファイル情報などを文字出力する","関連１：FolderFileList.exe　にてフォルダーを指定して実行することで可能  &lt;br&gt;関連２：関連１のDownload先　 　　　　&lt;br&gt;　　　　FolderFileList：対象のフォルダの中を解析し、フォルダとファイルの一覧を確認"
"120","個人事業","方針計画","宿題","","2018-03-12","2018.3月初旬に考えたこと","?講座開始後（ABCさん）に伴って模索したこと 　&lt;br&gt;　・ラジコン制御で可能なRaspberryPiのシステム構成と方法について 　&lt;br&gt;　・塾経営（数理＋プログラミング）での教え方及び教材検討の必要性について　&rarr;?へ &lt;br&gt;?Scratchの数理応用に関する調査と例題取集を実施 　&lt;br&gt;　&rarr;面白い適用例の存在を確認 　&lt;br&gt;　&rarr;宿題（数学、力学その他を含む数理教材カリキュラム化検討と教室開設準備へ） &lt;br&gt;?使用中のRaspberryPiのGPIOが壊れていることから 　&lt;br&gt;　・RaspberryPiに入出力を拡張することなど調査&rarr;USB経由でのIO接続を検討 　　&lt;br&gt;　 　&rarr;USBーIO2.0(AKI)購入まずはPCのUSB接続確認&rarr;Visual Basicインストールとテスト確認OK。&lt;br&gt; 　　&rarr;RaspberryPiに接続しての方法を検討（Python＋Cライブラリ　が妥当か） 　　&lt;br&gt;     &rarr;USB-Io2.0のCモジュールをdownloadし、PCでのexe実行とLED点灯は確認&lt;br&gt; 　　&rarr;RaspberryPiへ持ち込むためにCプログラム解読開始するもCの再度の勉強必要&lt;br&gt; 　　&rarr;Visual Stuidio 2010 C++（インストール済）とC++　勉強&lt;br&gt; 　　&rarr;宿題（USB-Io2のRaspberryPiでの接続試験)"
"121","プログラミング教室","C言語","VisualStudio","C/C++","2018-03-11","C++/CLIとC++/SDKの違い","関連１：標準C++とC++/CLIとは何が違うのか？ &lt;br&gt;・標準C++はnativeC++（ネイティブシープラプラ）と言われているものでC++/CLIとは違うもの。 &lt;br&gt;・標準C++をはじめ他の一般的なプログラミング言語は，どんなコンピュータマシンでも動作します。 　Windows上でも動作するし，UNIX系のOS上でも動作するし，スマホやタブレットでもOK。 &lt;br&gt;・C++/CLIは「.NET Framework」という比較的新しい技術を使うためにC++の機能を拡張した言語。 &lt;br&gt;・.NET Frameworkを使う場合にはC#やVB.NETといった.NET Framework用の言語を使うほうが簡単。 &lt;br&gt;・C++/CLIのことをVisual C++と言うことが多い &lt;br&gt;・C++/SDKはもともとのC++にWindows用のソフトを作るために必要なもので純粋なC++の拡張版。 &lt;br&gt;・C++/CLIは何に使うのかというと &lt;br&gt;　 ?C++(やSDK)でしか出来ないことを.NETFrameworkから利用する &lt;br&gt;　 ?もともとC言語やC++で書かれているプログラムの再利用        の２つだけです。 &lt;br&gt;　すなわちC++/CLIの利用価値があるのはC++/SDKを十分に理解できている人のみです。"
"122","プログラミング教室","C言語","VisualStudio","C/C++","2018-03-10","Visual C++ 2010 Express プログラミング入門","関連１：Visual C++ 2010 Express プログラミング入門&lt;br&gt;　　　?新規プロジェ&rarr;Win32コンソールアプリ&rarr;空のプロジェクト（プロジェクト生成完）、&lt;br&gt; 　　　　　プロジェクト（menu）&rarr;新しい項目の追加&rarr;C++ファイル&rarr;コード入力、&lt;br&gt; 　　　　　ディバッグmenu&rarr;デバッグなしで開始（コンソール出力後1時停止）&lt;br&gt;　　　?ブレークポイントの設定&rarr;ディバッグ開始及びディバッグの方法など&lt;br&gt;　　　?カスタマイズの方法　ツール&rarr;設定&rarr;上級者用設定、&lt;br&gt;　　　　ツール&rarr;オプション&rarr;C/C++&rarr;全般&rarr;行番号&rarr;OK　、&lt;br&gt;　　　　Icon設定など他 My書籍（Visual C++ 2010 Express入門のpage115&lt;br&gt;　　　　Chap4プログラム作成の基本（フォームアプリ））より 　　　　&lt;br&gt;　　　?新規プロジェ&rarr;Winフォーム（WinForm_Calc)、&lt;br&gt; 　　　Formの作成（ツールボックスよりTextBox,Label、ButtonをDrag&amp;Dropして配置と名前付け他）&lt;br&gt;関連４：WisdomSoft - for your serial experiences. 　　1.4 Visual C++ 2010　"
"123","プログラミング教室","RaspberryPi","Python","DLL call","2018-03-09","PythonからDLLを呼ぶ","関連１：16.17. ctypes &mdash; Pythonのための外部関数ライブラリ  &lt;br&gt;&lt;br&gt;関連４：Python入門：Python からカスタムの DLL を利用する  &lt;br&gt;&lt;br&gt;関連２：PythonからC++のクラスを使ってみるテスト"
"125","プログラミング教室","数物Prog","","","2018-03-06","数理物理の基礎（EMANの物理学）","関連１：EMANの物理学"
"127","プログラミング教室","数物Prog","Scratch","指導要領","2018-03-05","数理をイメージとして習得（プログラミングを用いて数理に強くなろう）","教材：A4版１枚の質問例題とScratchプログラムによる動的イメージ化&lt;br&gt;  力と運動　＝基礎編　（小出昭一郎　共立出版社から） &lt;br&gt;０．プロローグ　科学について 　　&lt;br&gt;　　「物理科学のコンセプト」（Conceptual Physical Science）＝概念そのものを理解＝概念重視 　　&lt;br&gt;?身近な現象に焦点、物理の重要部分に絞る、数式は使わず言葉で説明、概念をよく理解させる。 　　&lt;br&gt;?法則を覚えるよりも、どんな論理や根拠でそのように結論づけられるかに注力 　　&lt;br&gt;?物理や技術の役割が人類の未来に意味あるものであることを理解させる。 　　&lt;br&gt;　物理学の近代科学としての確立はガリレイによるアリストテレス運動学批判から始まる。 　　　&lt;br&gt;　分析手法の導入、物理概念の計量化、軽量化された物理量の測定、数学的表現&lt;br&gt; 　　　&rArr;物理概念の軽量化、測定・実験、数学を使っての分析　＝　物理学の方法の核心 &lt;br&gt;１．運動 &lt;br&gt;２．ニュートンの運動の法則 &lt;br&gt;３．直線運動と運動量 &lt;br&gt;４．回転運動と角運動量 &lt;br&gt;５．重力と衛星の運動  &lt;br&gt;&lt;br&gt;工学系のための基礎力学　＝　応用編　（井上　光他　東京教学社） &lt;br&gt;序章 &lt;br&gt;１．運動の表わし方 &lt;br&gt;２．運動の法則 &lt;br&gt;３．いろいろな運動 &lt;br&gt;４．仕事とエネルギー &lt;br&gt;５．運動量と角運動量 &lt;br&gt;６．中心力による運動 &lt;br&gt;７．質点系の運動 &lt;br&gt;８．剛体の運動 &lt;br&gt;９．非慣性系での運動と見かけの力 &lt;br&gt;付録Ａ　微分と積分 付録Ｂ　2階微分方程式"
"128","プログラミング教室","Scratch","","","2018-03-04","スクラッチプログラミング","関連２：スクラッチ 変数ブロックの使い方&lt;br&gt; 　　　　・変数の定義、変数の設定などはスクリプトのデータで行う。&lt;br&gt; 　　　　・複雑な演算定義や複合条件などは2項演算の組み合わせで行う。&lt;br&gt; 　　　　・スクリプトの見た目で「・・・・」と言う　とすると吹き出しマーク付きで表示される。&lt;br&gt;&lt;br&gt;関連１：スクラッチ（Scratch 2.0）で始める簡単プログラミング入門  &lt;br&gt;&lt;br&gt;関連４：Japanese Scratch-Wiki:コンテンツ一覧"
"129","プログラミング教室","数物Prog","Scratch","指導要領","2018-03-03","物理法則シミュレーション／グラフを書く","関連１：グラフで検索したScratch作品  関連４：1次関数ライター &lt;br&gt;関連２：2次関数ライター  &lt;br&gt;関連５：物理法則シミュレーション（コアプログラミング）  &lt;br&gt;関連３：重力のシミュレーション"
"130","プログラミング教室","数物Prog","Scratch","指導要領","2018-03-03","数学・物理とプログラミング","関連１：算数・科学・物理・シミュレーション的プログラム  関連４：Scratchで体験するゲームプログラミングのための物理シミュレーション (中高生向け)  &lt;br&gt;関連２：Scratchで体験するゲームプログラミングのための物理シミュレーション3 (中高生向け)  &lt;br&gt;関連５：Scratchで体験するゲームプログラミングのための物理シミュレーション2 (中高生向け) 　　　　&lt;br&gt;関連３：関連５のペンギンスプライトの上下動作の例題  &lt;br&gt;関連６：待ち行列のシミュレーション"
"131","プログラミング教室","RaspberryPi","入出力","VBA＆C","2018-03-02","USBーIO2.0(AKI)","関連１：ＵＳＢ接続デジタル入出力モジュール　ＵＳＢ－ＩＯ２．０（ＡＫＩ）&lt;br&gt; 　　　　ＰＩＣ１８Ｆ１４Ｋ５０を使用したコントロールボードです。動作に専用のドライバは不要、 　　　　ＵＳＢバスパワーにより電源も不要。PＣとＵＳＢケーブルで接続するだけで動作する。&lt;br&gt;インストール&lt;br&gt; ?USB miniBに接続後PCのUSBに差し込むだけで認識され、ドライバも設定される。&lt;br&gt; 　ﾋｭｰﾏﾝｲﾝﾀｰﾌｪｲｽﾃﾞｨﾊﾞｲｽとして認識、&lt;br&gt; ?関連２：Visual Studio 2010 Express Edition（VisualBasic)のダウンロードとインストール&lt;br&gt; ?関連３：Visual Studio 2010 Service Pack 1をインストールしないとVisualBasicが動かない。&lt;br&gt; ?関連４：USB-IO2.0のブレッドボード用ピンのハンダ付け工作&lt;br&gt; ?DLL＋Sampleのロード（書籍）とLED点灯テスト（port１の0～7、bit_1は壊れている）&lt;br&gt;  　　　　ＰＣ側からＵＳＢ経由でコマンドを送ることで制御します。&lt;br&gt; 　　　　制御サンプルプログラムが付属しますので、このサンプルを基に開発を始められます。&lt;br&gt; 　　　　解説書(S-05143)も好評発売中です。  入手書籍：【書籍】かんたん！ＵＳＢで動かす電子工作&lt;br&gt;　　　　 関連１のＵＳＢ－ＩＯ２．０(M-05131)を使ってかんたん電子制御！&lt;br&gt; 　　　　　手軽にかつ簡単に電子工作を楽しんでいただける書籍です。&lt;br&gt;  　　　　　パソコンでの制御については、無償で利用できるVisual Basic 2010 Express使って 　　　　　いるので、気軽にチャレンジできます。  &lt;br&gt;関連５：Km2Net USB-IO2.0(AKI)をコントロールするサンプルプログラム(C++)"
"132","プログラミング教室","RaspberryPi","入出力","","2018-03-01","RaspberryPiの入出力を増やす方法","関連１：moremagicの日記　入出力が足りなくなった場合  &lt;br&gt;関連４：Raspberry Pi 3の I2C端子に GPIOエキスパンダ PCF8574を接続して I/Oポートを増やす方法  &lt;br&gt;関連３：LEDをたくさん点灯させたい!! IOエキスパンダ（MCP23017）によるGPIOポート拡張"
"133","プログラミング教室","RaspberryPi","遠隔操作","VPN接続","2018-02-28","VPNでPCからポケットWiFi経由でラズパイに接続する：不可　&amp;rarr;　今後関連２を試す。","2018.2.28　関連４に従ってVPN接続作業　 　?ルータPR-500KI設定　http://192.168.1.1/　（user　user）で呼び出す。&lt;br&gt; 　?詳細設定&rarr;VPNサーバ設定　&rarr;?&lt;br&gt; 　?VPN設定１を編集&rarr;　ユーザ名：raspberry　　パスワード：　&rarr;設定　&rarr;?&lt;br&gt; 　?「VPNサーバ機能の起動」の有効にチェックを入れ、画面上方の「設定」ボタンを押す　&rarr;?&lt;br&gt; 　?　事前共有鍵　t6YQSV1&lt;br style=&quot;&quot;&gt; 　?MACアドレス(WAN)　 　&rarr;ポケットWiFiからの接続は断念（関連３にても確認）    &lt;br&gt;関連１：VPNでiPhone（外出先）からラズパイに接続する   &lt;br&gt;関連４：ひかり電話ルータをVPNサーバにして、スマホからセキュアに接続する &lt;br&gt;関連５：我が家のNTTルータの設定を変更して、外出先から自宅へ安全なVPN接続が可能に（より詳しい） 関連３：ポケットWiFiでVPN接続が基本的に不可能である理由 &lt;br&gt;関連６：リモートアクセス(外出先から接続)でVPN(PPTP)サーバーと接続/通信できません  &lt;br&gt;関連２：スタバからでも自宅にイケる！Raspberry Piで専用VPNサーバー作ってみた"
"134","プログラミング教室","RaspberryPi","WebIOPi","Camera映像","2018-02-28","RaspberryPi上Camera映像を遠隔で見る","関連１：Canvasによる描画指定の一般的な手順  &lt;br&gt;&lt;br&gt;関連４：WEBカメラで動画ストリーミング"
"135","プログラミング教室","RaspberryPi","GPIO","C/C++","2018-02-26","Raspberry Pi C/C++ プログラミング","関連１：Raspberry Pi 入門編 （こじ研：小嶋研究室）　（RaspberryPiの物理GPIOアドレスに入出力するC言語によるGPIOライブラリを作成している。） シングルボードコンピュータ Raspberry Pi を活用して，Unix (Linux) が動作する小型パソコンのプログラミングを学びます．この入門編では，まず C（C++）言語によるプログラミングの基本を学びます．すでに C (C++) に詳しい人はスキップしても構いません．これに続き，GTK+ による X Window アプリの開発に取り組み，GUI を備えたインタラクティブなアプリを開発する基礎を学びます．"
"136","Dymola","Skill","Script","","2018-02-25","Highpass,Lowpassフィルターのparameter study","プログラム　￥DymolaFilters.mo  scroipt　　　￥DymolascriptHighpass_filter  and 　￥DymolascriptHighpass_filter   　　　　"
"137","プログラミング教室","教材","RaspberryPi","指導要領","2018-02-24","RaspberryPiによる模型モデルの遠隔操作まで","教え方幾つかの選択肢 （１）RaspPiのOperation及び言語 　　&lt;br&gt; 　　?RaspPi－OS　（Rasbian／Win10 Iot Core（進めない）)&lt;br&gt; 　　?RaspPiのインストールを含むか（何時するか（最初／使いながら徐々に））&lt;br&gt; 　　?RaspPiの使用環境はRaspPi単独／PC（WiFi経由でＳＳＨ／ＶＮＣ）／PC（Web)&lt;br&gt; 　　?使用言語（Scratch　&rarr;　Python　（&rarr;C言語）&rarr;　Webアプリ）  &lt;br&gt;（２）RaspberryPiの操作（含むEditor　Unixコマンド）&lt;br&gt; 　　?パソコンは使えるか（使い方　PC構成概要&lt;br&gt; 　　?インターネットで検索＆調査はできるか（google検索　と検索ワード&lt;br&gt; 　　?プログラムの構造と駆動メカニズム　and　プログラミングの基本&lt;br&gt; 　　　?入力（各種）　?処理　?出力（各種含むセンサー）から　?（手動、割り込み）へのFeedback&lt;br&gt; 　　?プログラムの形式&lt;br&gt; 　　　?　単独アプリ（PC本体のみで完結していて、他のシステムとの連携はない&lt;br&gt;　　　　　User入力のみの場合&lt;br&gt; 　　　?　外部機器からのI/O入出力を含むアプリ（センサー入力など）&lt;br&gt;　　　　　User入力以外に外部機器からの入力が含まれる場合&lt;br&gt; 　　　?　Webアプリ&lt;br&gt; 　　　　　?の他にWebサーバーからの応答がある場合&lt;br&gt;           RaspberryPi教材検討（これ以前の1.,2.3.は共通教材か？）&lt;br&gt; ４．RaspberryPiの設定&lt;br&gt; 　　?キーボード 　　?Display 　　?OS 　　?miniSD 　　?&lt;br&gt; ５．Scrach／Python　プログラミング&lt;br&gt; ６－１ 電気回路入門        配線方法&lt;br&gt; ６－２ LEDの点灯&lt;br&gt; ７．モータの回転&lt;br&gt; ８．Robot試作とＷｅｂアプリプログラミング"
"138","電磁気","電子回路","","","2018-02-22","電子回路設計入門","関連１：電子回路設計の基礎 ‐ わかりやすい！入門サイト 関連４：Nteku　電子回路設計ホーム &lt;br&gt;関連２：始める電子回路  &lt;br&gt;関連５：RLC回路の過渡現象"
"139","プログラミング教室","RaspberryPi","unix","","2018-02-21","Linux入門","関連１：【Linux入門講座】初心者からステップバイステップで学べる！"
"140","プログラミング教室","RaspberryPi","IoTCore","","2018-02-19","Windows 10 IoT Core","関連１：Windows 10 IoT Core（最新Creators Update版）で何ができるのか？ 　&bull;第1回： Windows 10 IoT Core（最新Creators Update版）の概要と特徴（今回）&lt;br&gt; 　&bull;第2回： ［C#］Raspberry Pi 3 ＋ Windows 10 IoT CoreによるGUIアプリの&ldquo;IoT&rdquo;開発&lt;br&gt; 　&bull;第3回： ［C#］バックグラウンドアプリ開発と、GPIOを活用した電子工作&lt;br&gt; 　&bull;第4回： ［C++］Arduinoスケッチによる開発と、Arduinoとの連携"
"141","プログラミング教室","RaspberryPi","Python","debug","2018-02-17","PythonのIDLEでデバッグを行う方法","関連１：PythonのIDLEでデバッグを行う方法"
